order_date,sku_id,order_quantity
01-11-2022,3016BA,0.547140725
01-11-2022,1321BA,1.106917686
01-11-2022,1672AA,2.878007533
01-11-2022,1851CA,1.694688022
01-11-2022,2365AA,2.656843738
01-11-2022,3178CA,1.059387902
01-11-2022,3249CA,3.950660103
01-11-2022,3098AA,6.405268311
01-11-2022,1488CA,0.499360492
01-11-2022,1308BA,5.204243499
01-11-2022,1681CA,15.06478005
01-11-2022,1373BA,7.414426061
01-11-2022,3239AA,8.376357789
01-11-2022,2418CA,12558.31029
01-11-2022,1681CA,8.478015415
01-11-2022,1315BA,0.128346019
01-11-2022,2418CA,16661.68349
01-11-2022,2418CA,14100.38147
01-11-2022,2573CA,44.23201692
01-11-2022,1902BA,2.873134745
01-11-2022,3016BA,0.466175955
01-11-2022,2391CA,8898.184346
01-11-2022,3007CA,2.893154451
01-11-2022,2473CA,4051.246897
01-11-2022,1390BA,0.173868848
01-11-2022,1681CA,16.98788605
01-11-2022,1801AA,5.314999798
01-11-2022,1712AA,9.367550611
01-11-2022,1947CA,6.200331627
01-11-2022,1373BA,4.364964436
01-11-2022,2422BA,2141.468628
01-11-2022,2336BA,126.7265518
01-11-2022,2565CA,80.03146946
01-11-2022,1367CA,0.554707235
01-11-2022,2539AA,0.796650034
01-11-2022,2336BA,133.6194768
01-11-2022,2371CA,4845.927918
01-11-2022,3016BA,0.967346198
01-11-2022,1672AA,3.473887014
01-11-2022,3264CA,1.001335778
01-11-2022,1283CA,0.07852525
01-11-2022,1712AA,2.142461773
01-11-2022,2391CA,30999.53462
02-11-2022,2498CA,1
02-11-2022,1499CA,1
02-11-2022,3027CA,2
02-11-2022,1445BA,1
02-11-2022,1161AA,125
02-11-2022,1630BA,3
02-11-2022,3404CA,2
02-11-2022,3407CA,5
02-11-2022,1161AA,21
02-11-2022,1630BA,3
02-11-2022,3461CA,4
02-11-2022,1993AA,375
02-11-2022,3132BA,1
02-11-2022,2953BA,90
02-11-2022,2953BA,60
02-11-2022,3084CA,1
02-11-2022,3533CA,263
02-11-2022,2498CA,1
02-11-2022,2189CA,3
02-11-2022,2508BA,1
02-11-2022,2606AA,3
02-11-2022,2938CA,1
02-11-2022,3053AA,3
02-11-2022,1464AA,4
02-11-2022,2066AA,1
02-11-2022,1445BA,2
02-11-2022,1624AA,3
02-11-2022,1499AA,100
02-11-2022,3556AA,12
02-11-2022,1601AA,2
02-11-2022,2227AA,48
02-11-2022,1995AA,300
02-11-2022,1902BA,9.773763477
02-11-2022,3178CA,0.375763597
02-11-2022,1819AA,8.572244142
02-11-2022,1876AA,1.285795655
02-11-2022,3239AA,0.292463694
02-11-2022,2117BA,35.15215444
02-11-2022,3264CA,5.930746376
02-11-2022,3098AA,1.206300515
02-11-2022,2528CA,460.3520533
02-11-2022,1712AA,9.774726611
02-11-2022,1206BA,57.55874184
02-11-2022,1571AA,2.152223465
02-11-2022,3180BA,6.831545088
02-11-2022,1698CA,9.73708999
02-11-2022,1321BA,7.455402995
02-11-2022,1582CA,1.89945387
02-11-2022,1390BA,7.566311616
02-11-2022,1296CA,7.049724617
02-11-2022,1767CA,0.050895989
02-11-2022,3126BA,9.867334872
02-11-2022,2539AA,4.675803242
02-11-2022,3239AA,5.87018599
02-11-2022,1767CA,2.531051565
02-11-2022,3264CA,3.461353479
02-11-2022,1571AA,1.717316612
02-11-2022,2473CA,3757.389647
02-11-2022,1811CA,1.935015128
02-11-2022,1468AA,2.103945445
02-11-2022,1403CA,2.367737544
02-11-2022,1367CA,0.109606314
02-11-2022,1584BA,1.952354061
02-11-2022,3239AA,6.86408497
02-11-2022,3038BA,1.509856559
02-11-2022,1367CA,0.551372807
02-11-2022,1876AA,0.504658018
02-11-2022,1420CA,2.971706087
02-11-2022,1390BA,2.479709323
02-11-2022,1767CA,1.542190324
02-11-2022,1325AA,2.812645057
02-11-2022,1367CA,0.440714036
02-11-2022,2449CA,7.410551177
02-11-2022,2371CA,10251.30855
02-11-2022,1712AA,5.931189605
02-11-2022,2422BA,462.5649916
02-11-2022,1281BA,0.819258016
02-11-2022,1196AA,0.581702626
02-11-2022,1827AA,1.748049854
02-11-2022,1678CA,4.958815398
02-11-2022,2539AA,0.487543807
02-11-2022,2365AA,7.317230581
02-11-2022,3126BA,1.475217571
02-11-2022,1801AA,8.507467024
02-11-2022,1842BA,0.895371021
02-11-2022,1688CA,9.803099811
02-11-2022,1308BA,4.590987435
02-11-2022,2336BA,184.8773432
02-11-2022,2336BA,97.26028904
02-11-2022,1811CA,1.65082632
02-11-2022,1766CA,4.926426197
02-11-2022,1390BA,7.192610325
03-11-2022,2956AA,6
03-11-2022,1511CA,20
03-11-2022,2661CA,53
03-11-2022,2212AA,8
03-11-2022,1009AA,253
03-11-2022,2956AA,7
03-11-2022,3448CA,15
03-11-2022,1586CA,2
03-11-2022,3399AA,1
03-11-2022,1956CA,1
03-11-2022,2021CA,4
03-11-2022,1695CA,1
03-11-2022,2291AA,210
03-11-2022,1379CA,9
03-11-2022,1497CA,132
03-11-2022,3075AA,1
03-11-2022,1317CA,1
03-11-2022,1993AA,985
03-11-2022,2096BA,3
03-11-2022,3423CA,2
03-11-2022,1330CA,1
03-11-2022,2501CA,700
03-11-2022,3027CA,1
03-11-2022,3193AA,30
03-11-2022,1993AA,15
03-11-2022,1009AA,376
03-11-2022,1009AA,129
03-11-2022,2013AA,160
03-11-2022,2727CA,573
03-11-2022,1116CA,4261
03-11-2022,1582CA,1
03-11-2022,3079BA,12
03-11-2022,1826AA,7.712807732
03-11-2022,3126BA,7.75864564
03-11-2022,2422BA,468.7875205
03-11-2022,2267CA,3.460256434
03-11-2022,1830AA,2.281922116
03-11-2022,1745BA,3.592922927
03-11-2022,1296CA,6.940627707
03-11-2022,1842BA,1.026499689
03-11-2022,1851CA,5.329198552
03-11-2022,3126BA,1.878033915
03-11-2022,1826AA,9.251223643
03-11-2022,3239AA,2.102104648
03-11-2022,1801AA,3.248733183
03-11-2022,3271CA,1.448426459
03-11-2022,3264CA,8.368866731
03-11-2022,1244AA,363.1121628
03-11-2022,1403CA,1.350596789
03-11-2022,1281BA,0.977143157
03-11-2022,1488CA,6.026680038
03-11-2022,1876AA,1.598894658
03-11-2022,2449CA,6.460757125
03-11-2022,1819AA,8.389411977
03-11-2022,1947CA,6.069154763
03-11-2022,1434BA,8.758217502
03-11-2022,2371CA,11168.15158
03-11-2022,3007CA,0.460810545
03-11-2022,1766CA,6.484450194
03-11-2022,1767CA,4.467001725
03-11-2022,1196AA,5.767564693
03-11-2022,1851CA,4.179081119
03-11-2022,1798AA,4.708166909
03-11-2022,1206BA,72.17139657
03-11-2022,1326AA,0.194293485
03-11-2022,3180BA,8.394720442
03-11-2022,2418CA,11277.63694
03-11-2022,1801AA,0.04893321
03-11-2022,1367CA,1.207533586
03-11-2022,3249CA,7.010012521
03-11-2022,2548CA,8.805275269
03-11-2022,1373BA,2.192530147
04-11-2022,3407CA,2
04-11-2022,3160BA,10
04-11-2022,2200CA,4
04-11-2022,3551CA,800
04-11-2022,3399AA,4
04-11-2022,3448CA,150
04-11-2022,2956AA,2
04-11-2022,1145BA,32
04-11-2022,1624AA,3
04-11-2022,1317CA,1
04-11-2022,2930CA,5
04-11-2022,1206BA,270
04-11-2022,2498BA,1
04-11-2022,2729AA,6
04-11-2022,3533CA,1000
04-11-2022,2930CA,1
04-11-2022,2876CA,2
04-11-2022,2752AA,27
04-11-2022,3345AA,20
04-11-2022,1379CA,4
04-11-2022,3462AA,150
04-11-2022,3345AA,7
04-11-2022,2953CA,1
04-11-2022,3345AA,3
04-11-2022,3053AA,14
04-11-2022,1479CA,3
04-11-2022,3420AA,3
04-11-2022,1907AA,1
04-11-2022,2501CA,2002
04-11-2022,2498BA,1
04-11-2022,1193BA,110
04-11-2022,1234BA,92
04-11-2022,3462AA,50
04-11-2022,2212AA,6
04-11-2022,3461CA,5
04-11-2022,1145BA,21
04-11-2022,1382CA,8
04-11-2022,2291AA,362
04-11-2022,2923CA,5
04-11-2022,1970CA,5
04-11-2022,3619CA,6008
04-11-2022,3249CA,6.583317937
04-11-2022,1830AA,7.867017391
04-11-2022,1434BA,0.328351446
04-11-2022,1698CA,5.776130422
04-11-2022,2365AA,0.954781788
04-11-2022,1819AA,0.963263386
04-11-2022,1317BA,8.629890174
04-11-2022,1764AA,4.993202365
04-11-2022,1584BA,0.221126255
04-11-2022,1902BA,0.604884319
04-11-2022,1206BA,92.91851889
04-11-2022,3249CA,6.66999899
04-11-2022,1403CA,0.723415351
04-11-2022,1767CA,2.933688526
04-11-2022,3075BA,19.30231275
04-11-2022,1281BA,0.514743099
04-11-2022,3271CA,0.063306033
04-11-2022,3075BA,17.01191097
04-11-2022,1317BA,8.857705571
04-11-2022,1468AA,2.398606071
04-11-2022,3239AA,2.791243771
04-11-2022,3239AA,8.937656984
04-11-2022,2548CA,2.423270744
04-11-2022,1420CA,6.690882036
04-11-2022,2336BA,109.9196093
04-11-2022,1468AA,0.859826303
04-11-2022,3205AA,0.784870626
04-11-2022,1244AA,1626.783843
04-11-2022,1321BA,4.762906381
04-11-2022,3271CA,0.93448914
04-11-2022,1827AA,4.216773548
04-11-2022,1826AA,4.673179551
04-11-2022,1584BA,0.46061909
04-11-2022,3271CA,1.309875692
04-11-2022,2473CA,5628.788412
04-11-2022,1842BA,1.544022113
04-11-2022,1196AA,2.288048765
04-11-2022,1321BA,7.763995103
04-11-2022,3271CA,0.529212245
04-11-2022,1315BA,4.950731048
04-11-2022,3239AA,3.511437356
04-11-2022,3205AA,0.966782041
04-11-2022,3271CA,1.265878027
04-11-2022,2143AA,9.119130629
04-11-2022,3016BA,1.04769485
04-11-2022,1811CA,7.247546476
04-11-2022,3239AA,2.178320754
04-11-2022,2096AA,9.312143478
04-11-2022,2449CA,0.45088519
04-11-2022,1283CA,0.263764442
04-11-2022,1902BA,7.070344475
04-11-2022,3264CA,2.392802081
04-11-2022,2371CA,427.5849619
04-11-2022,3239AA,8.920803363
05-11-2022,1906CA,1
05-11-2022,1624AA,1
05-11-2022,3125AA,1
05-11-2022,2956AA,11
05-11-2022,2016CA,35
05-11-2022,1993AA,175
05-11-2022,2867AA,77
05-11-2022,3590BA,11
05-11-2022,2763CA,1745
05-11-2022,1083AA,1900
05-11-2022,1497CA,70
05-11-2022,2501CA,912
05-11-2022,2606AA,22
05-11-2022,1511CA,20
05-11-2022,1206BA,15
05-11-2022,2291AA,645
05-11-2022,3016BA,1
05-11-2022,3448CA,6
05-11-2022,3053AA,12
05-11-2022,2291AA,18
05-11-2022,1695CA,1
05-11-2022,2646AA,56
05-11-2022,2564BA,136
05-11-2022,1992AA,16
05-11-2022,2173CA,6
05-11-2022,3570CA,16
05-11-2022,2956AA,6
05-11-2022,1009AA,695
05-11-2022,3420AA,2
05-11-2022,2458CA,132
05-11-2022,2938CA,22
05-11-2022,1130AA,284
05-11-2022,2021CA,4
05-11-2022,3075BA,1.611831471
05-11-2022,1296CA,0.144256539
05-11-2022,1434BA,3.711498506
05-11-2022,2391CA,26110.22723
05-11-2022,2267CA,7.769072115
05-11-2022,1374CA,9.317061525
05-11-2022,3016BA,0.649495718
05-11-2022,3007CA,0.786814502
05-11-2022,1295CA,1.31488703
05-11-2022,3271CA,0.154409079
05-11-2022,1584BA,0.316973979
05-11-2022,3239AA,0.452598787
05-11-2022,2565CA,84.50464749
05-11-2022,3205AA,0.242124292
05-11-2022,3178CA,1.056556782
05-11-2022,1688CA,1.249440927
05-11-2022,1947CA,8.477742988
05-11-2022,1767CA,7.388757559
05-11-2022,3180BA,0.86641753
05-11-2022,1857AA,1.035075513
05-11-2022,1317BA,4.478506395
05-11-2022,1296CA,9.30956135
05-11-2022,3271CA,0.575642479
05-11-2022,2458CA,904.4479598
05-11-2022,1308BA,7.772941357
05-11-2022,1584BA,1.363803443
05-11-2022,2336BA,5.139091134
05-11-2022,3205AA,0.66410232
05-11-2022,3178CA,1.09836693
05-11-2022,1830AA,0.303285255
05-11-2022,1420CA,7.924448192
05-11-2022,3016BA,1.463857916
05-11-2022,2143AA,8.500174908
05-11-2022,2539AA,6.427635757
05-11-2022,1373BA,0.03424811
05-11-2022,2096AA,4.769989922
05-11-2022,1826AA,4.598963951
05-11-2022,1374CA,0.943549354
05-11-2022,1698CA,8.726262706
05-11-2022,1326AA,9.822778462
05-11-2022,3075BA,11.54233021
05-11-2022,1741BA,0.853710772
05-11-2022,1688CA,9.191001531
05-11-2022,1390BA,0.636228117
05-11-2022,2117BA,17.48451362
05-11-2022,1281BA,0.365880114
05-11-2022,1947CA,8.973865848
05-11-2022,2548CA,9.442755571
05-11-2022,2539AA,6.171126224
05-11-2022,3249CA,6.310752269
05-11-2022,3016BA,1.530188024
05-11-2022,2449CA,4.456557
05-11-2022,3264CA,9.429631158
05-11-2022,1196AA,5.564512756
05-11-2022,1420CA,4.282056077
05-11-2022,1420CA,9.062761564
05-11-2022,3239AA,8.605270003
05-11-2022,1857AA,5.063697143
05-11-2022,1582CA,0.528504544
05-11-2022,1315BA,6.886952509
05-11-2022,1206BA,44.21927205
05-11-2022,3249CA,2.780138449
05-11-2022,3249CA,9.248814625
06-11-2022,1382CA,8
06-11-2022,1993AA,756
06-11-2022,1956CA,1
06-11-2022,1994AA,85
06-11-2022,2729AA,65
06-11-2022,2970CA,1
06-11-2022,2501CA,100
06-11-2022,2508BA,1
06-11-2022,1514BA,1
06-11-2022,2501CA,253
06-11-2022,2041CA,11
06-11-2022,3404CA,10
06-11-2022,3610AA,20
06-11-2022,2021CA,4
06-11-2022,3177CA,67.5
06-11-2022,2342CA,242
06-11-2022,2785BA,110
06-11-2022,1499AA,300
06-11-2022,1379CA,2
06-11-2022,1497CA,4
06-11-2022,1586CA,120
06-11-2022,1990AA,557.5
06-11-2022,1971AA,5
06-11-2022,2935BA,3
06-11-2022,3038BA,1.526949431
06-11-2022,3178CA,1.084813204
06-11-2022,1826AA,9.980692544
06-11-2022,2267CA,3.357701889
06-11-2022,2365AA,0.967255611
06-11-2022,1712AA,1.698950737
06-11-2022,3239AA,4.389825092
06-11-2022,3180BA,2.998708693
06-11-2022,2449CA,0.529659609
06-11-2022,1317BA,7.269436954
06-11-2022,1420CA,6.885180862
06-11-2022,2449CA,9.641259641
06-11-2022,1857AA,0.801716038
06-11-2022,3098AA,9.222234431
06-11-2022,2418CA,10562.09083
06-11-2022,3271CA,1.341788288
06-11-2022,1767CA,5.345543102
06-11-2022,3205AA,0.330562291
06-11-2022,3126BA,0.793925742
06-11-2022,2365AA,2.342175121
06-11-2022,2422BA,604.5009932
06-11-2022,2096AA,8.986472419
06-11-2022,3038BA,1.462580995
06-11-2022,2473CA,1107.348515
06-11-2022,3249CA,6.010316101
06-11-2022,2539AA,2.430624221
06-11-2022,1326AA,6.753448754
06-11-2022,2365AA,1.25601397
06-11-2022,2458CA,2369.492173
06-11-2022,2143AA,0.630093857
06-11-2022,2391CA,31087.81327
06-11-2022,1488CA,9.126095084
06-11-2022,2143AA,3.974967457
06-11-2022,3007CA,0.162754038
06-11-2022,2422BA,1795.287464
06-11-2022,1819AA,3.18648339
06-11-2022,1947CA,0.397948011
06-11-2022,2473CA,7920.52332
06-11-2022,1244AA,2053.487753
06-11-2022,3264CA,2.022972384
06-11-2022,1321BA,5.980287523
06-11-2022,1857AA,9.542036584
06-11-2022,1698CA,4.387328748
06-11-2022,1826AA,3.315011644
06-11-2022,3098AA,4.875244422
06-11-2022,1283CA,0.404931705
07-11-2022,1193BA,110
07-11-2022,2767AA,525
07-11-2022,2501CA,17
07-11-2022,2255CA,2
07-11-2022,1970CA,62.5
07-11-2022,3448CA,8
07-11-2022,1116CA,250
07-11-2022,2212CA,6
07-11-2022,2212AA,7
07-11-2022,1497CA,65
07-11-2022,3358BA,1
07-11-2022,1379CA,7
07-11-2022,3448CA,25
07-11-2022,1970CA,5
07-11-2022,3084CA,27
07-11-2022,3576BA,3
07-11-2022,1908AA,1
07-11-2022,2621AA,1
07-11-2022,1967BA,810
07-11-2022,1445BA,2
07-11-2022,3160BA,3
07-11-2022,2212AA,6
07-11-2022,2923CA,1
07-11-2022,1193BA,2968
07-11-2022,1497CA,32
07-11-2022,3404CA,5
07-11-2022,1995AA,45
07-11-2022,3407CA,15
07-11-2022,1145BA,175
07-11-2022,1083AA,120
07-11-2022,1499AA,250
07-11-2022,2227AA,1
07-11-2022,2326CA,36
07-11-2022,1193BA,287
07-11-2022,3407CA,4
07-11-2022,3399AA,2
07-11-2022,3053AA,19
07-11-2022,2458CA,2419.746567
07-11-2022,1698CA,2.373789452
07-11-2022,1281BA,0.635877939
07-11-2022,3180BA,0.71105306
07-11-2022,1947CA,6.831010699
07-11-2022,1672AA,6.398711641
07-11-2022,1764AA,2.973689199
07-11-2022,1315BA,5.432729294
07-11-2022,1196AA,1.406038884
07-11-2022,1857AA,3.218013094
07-11-2022,1819AA,0.946771683
07-11-2022,1488CA,1.744900403
07-11-2022,1403CA,1.970751095
07-11-2022,1801AA,9.220350617
07-11-2022,3271CA,0.254246562
07-11-2022,2143AA,2.237039594
07-11-2022,3016BA,1.913322325
07-11-2022,2528CA,427.8631834
07-11-2022,2449CA,6.134142557
07-11-2022,1678CA,0.660355016
07-11-2022,3205AA,0.980847551
07-11-2022,1295CA,0.719599791
07-11-2022,1420CA,3.275512265
07-11-2022,3006CA,6.458993952
07-11-2022,3264CA,7.434230351
07-11-2022,2449CA,1.893784207
07-11-2022,1281BA,0.919649606
07-11-2022,2548CA,0.160866027
07-11-2022,3271CA,0.206313616
07-11-2022,1672AA,9.576059719
07-11-2022,2422BA,623.8650078
07-11-2022,1582CA,1.629264571
07-11-2022,2528CA,517.3613719
07-11-2022,1764AA,5.471953846
07-11-2022,1745BA,1.362149812
07-11-2022,1374CA,7.04535108
07-11-2022,1857AA,6.980377092
07-11-2022,2449CA,2.941236259
07-11-2022,2096AA,5.783781922
07-11-2022,2391CA,30775.62779
07-11-2022,2365AA,4.770231404
07-11-2022,2573CA,22.40177428
07-11-2022,1801AA,4.087876001
07-11-2022,1584BA,1.732361037
07-11-2022,3249CA,2.699234761
07-11-2022,1678CA,0.702064315
07-11-2022,1811CA,0.470017151
07-11-2022,3239AA,4.730098813
07-11-2022,1830AA,9.86133223
07-11-2022,1745BA,1.652133228
07-11-2022,2143AA,3.553857921
07-11-2022,3271CA,1.492709064
07-11-2022,2418CA,1342.913624
07-11-2022,3178CA,0.404917939
07-11-2022,1584BA,0.641691925
07-11-2022,1767CA,5.021538061
07-11-2022,1681CA,12.79404815
07-11-2022,1830AA,7.527739709
07-11-2022,1811CA,6.395220767
07-11-2022,1842BA,0.55495573
07-11-2022,3180BA,8.107062958
07-11-2022,1584BA,1.184383977
07-11-2022,3016BA,1.983584969
07-11-2022,1281BA,0.147752478
07-11-2022,1681CA,4.875359372
07-11-2022,3126BA,1.838601276
07-11-2022,2458CA,3779.575455
08-11-2022,1945AA,1
08-11-2022,2291AA,14
08-11-2022,1382CA,10
08-11-2022,1945AA,1
08-11-2022,3420AA,2
08-11-2022,2513CA,1
08-11-2022,1130AA,530
08-11-2022,2876CA,2
08-11-2022,2956AA,9
08-11-2022,1995AA,35
08-11-2022,2484BA,58
08-11-2022,3193AA,22
08-11-2022,2727CA,172
08-11-2022,2977BA,4
08-11-2022,1956CA,1
08-11-2022,3358BA,1
08-11-2022,1953AA,1
08-11-2022,2229AA,2
08-11-2022,1630BA,5
08-11-2022,2923CA,40
08-11-2022,1479CA,3
08-11-2022,3178CA,2
08-11-2022,3495CA,10
08-11-2022,1330CA,1
08-11-2022,1464AA,1
08-11-2022,2471CA,2321
08-11-2022,3345AA,5
08-11-2022,2621AA,2
08-11-2022,3619CA,950
08-11-2022,2200CA,6
08-11-2022,2501CA,10
08-11-2022,1161AA,105
08-11-2022,3053AA,18
08-11-2022,1851CA,5.237978118
08-11-2022,1712AA,9.299555321
08-11-2022,1196AA,4.163204376
08-11-2022,1801AA,8.627931793
08-11-2022,1851CA,2.224202803
08-11-2022,2096AA,3.417577316
08-11-2022,1819AA,7.101475359
08-11-2022,1767CA,2.944121601
08-11-2022,2528CA,889.0014558
08-11-2022,1374CA,8.544253414
08-11-2022,1672AA,8.350310894
08-11-2022,1390BA,8.943607508
08-11-2022,2548CA,6.567446709
08-11-2022,1698CA,9.958077674
08-11-2022,2458CA,3317.612783
08-11-2022,2449CA,4.131704083
08-11-2022,2422BA,247.2487779
08-11-2022,2539AA,4.547693823
08-11-2022,1296CA,2.414455988
08-11-2022,1206BA,1.268607378
08-11-2022,1584BA,1.516351088
08-11-2022,1420CA,7.280998813
08-11-2022,2365AA,7.531944189
08-11-2022,1373BA,9.25974948
08-11-2022,2573CA,4.345601515
08-11-2022,3178CA,1.099796472
08-11-2022,1281BA,1.209864247
08-11-2022,3264CA,6.196353484
08-11-2022,1766CA,3.873180054
08-11-2022,1851CA,5.523083504
08-11-2022,1488CA,5.152506503
08-11-2022,1741BA,1.312097167
08-11-2022,3271CA,1.186326148
08-11-2022,1857AA,8.428785068
08-11-2022,2267CA,1.912859396
08-11-2022,2267CA,7.760210665
08-11-2022,2391CA,10019.58764
08-11-2022,3249CA,2.229839582
08-11-2022,3178CA,1.069065595
08-11-2022,2422BA,416.5721679
08-11-2022,1851CA,4.6058336
08-11-2022,1767CA,5.292064172
08-11-2022,1317BA,8.795739436
08-11-2022,3016BA,0.699317813
08-11-2022,1434BA,5.404408492
08-11-2022,1851CA,7.339477136
08-11-2022,1244AA,1659.953229
08-11-2022,3264CA,8.355084711
08-11-2022,3264CA,8.039072289
08-11-2022,1321BA,0.789542034
08-11-2022,1321BA,3.693794664
08-11-2022,3264CA,0.01823521
08-11-2022,3075BA,6.462676944
08-11-2022,2143AA,6.101512438
08-11-2022,1830AA,6.935735441
08-11-2022,1857AA,0.324612065
08-11-2022,1766CA,2.440578207
08-11-2022,1390BA,5.026502626
08-11-2022,3180BA,0.418353608
09-11-2022,2317CA,308
09-11-2022,3448CA,15
09-11-2022,1265CA,1
09-11-2022,2564BA,25
09-11-2022,2498CA,1
09-11-2022,3138CA,4
09-11-2022,1695CA,1
09-11-2022,1956AA,1
09-11-2022,1193BA,93
09-11-2022,1379CA,12
09-11-2022,2763CA,1
09-11-2022,3533CA,70
09-11-2022,2513CA,1
09-11-2022,1083AA,3436
09-11-2022,1161AA,79
09-11-2022,3044AA,2
09-11-2022,2227AA,2
09-11-2022,3399AA,15
09-11-2022,2331CA,750
09-11-2022,2227AA,3
09-11-2022,2785BA,271
09-11-2022,1514BA,1
09-11-2022,2396CA,400
09-11-2022,2041CA,20
09-11-2022,2229CA,6
09-11-2022,3502BA,10
09-11-2022,2767AA,38
09-11-2022,2930CA,1
09-11-2022,3250CA,50
09-11-2022,1126CA,26400
09-11-2022,3125AA,5
09-11-2022,2044CA,5
09-11-2022,2956AA,12
09-11-2022,2953BA,30
09-11-2022,2953CA,1
09-11-2022,3264CA,1.762580426
09-11-2022,1373BA,2.294233866
09-11-2022,1315BA,2.429357255
09-11-2022,3178CA,0.116543287
09-11-2022,1317BA,4.671781504
09-11-2022,2418CA,7531.020422
09-11-2022,2528CA,1177.753535
09-11-2022,1206BA,87.91281444
09-11-2022,1296CA,7.197174237
09-11-2022,1741BA,0.664059801
09-11-2022,3249CA,5.809066521
09-11-2022,1902BA,3.139557784
09-11-2022,1745BA,3.480944822
09-11-2022,1766CA,7.752806201
09-11-2022,1830AA,5.455631441
09-11-2022,1826AA,9.04518741
09-11-2022,3178CA,0.624908375
09-11-2022,1745BA,4.662621201
09-11-2022,1678CA,8.495212554
09-11-2022,1830AA,0.894120562
09-11-2022,1857AA,2.27057837
09-11-2022,1582CA,0.480147295
09-11-2022,2565CA,134.9872011
09-11-2022,1296CA,9.914082828
09-11-2022,1681CA,12.49719582
09-11-2022,1295CA,0.657791692
09-11-2022,1698CA,9.292035638
09-11-2022,1681CA,23.72865748
09-11-2022,2473CA,10449.4222
09-11-2022,1766CA,6.795899762
09-11-2022,3271CA,0.566442781
09-11-2022,1374CA,7.931500804
09-11-2022,3205AA,0.852373511
09-11-2022,2371CA,7758.87719
09-11-2022,2418CA,8106.878003
09-11-2022,2096AA,6.465517101
09-11-2022,3264CA,2.061436953
09-11-2022,1434BA,6.316320597
09-11-2022,1321BA,0.541449759
09-11-2022,2365AA,4.468411677
09-11-2022,3007CA,2.658530989
09-11-2022,1688CA,9.303431271
09-11-2022,3264CA,1.500126189
09-11-2022,1876AA,1.583013704
09-11-2022,1206BA,75.84320193
09-11-2022,3075BA,18.1072939
09-11-2022,1296CA,8.778834516
09-11-2022,1712AA,2.060217855
10-11-2022,2930CA,6
10-11-2022,1979AA,15
10-11-2022,2953CA,1
10-11-2022,2953BA,60
10-11-2022,1906CA,2
10-11-2022,1497CA,230
10-11-2022,1009AA,6309
10-11-2022,1967BA,40
10-11-2022,2317CA,100
10-11-2022,2498BA,3
10-11-2022,3495CA,15
10-11-2022,1193BA,2
10-11-2022,2763CA,95
10-11-2022,3345AA,2
10-11-2022,2331CA,97
10-11-2022,3556AA,8
10-11-2022,3322AA,6900
10-11-2022,2956AA,2
10-11-2022,1224AA,82
10-11-2022,3420AA,2
10-11-2022,3358BA,1
10-11-2022,3461CA,2
10-11-2022,2173CA,5
10-11-2022,2212CA,3
10-11-2022,1193BA,170
10-11-2022,3160BA,7
10-11-2022,3533CA,60
10-11-2022,2840AA,5468
10-11-2022,2501CA,833
10-11-2022,2021CA,3
10-11-2022,2766AA,433
10-11-2022,2847BA,90
10-11-2022,1266CA,1
10-11-2022,3125AA,2
10-11-2022,2935BA,6
10-11-2022,2220BA,4
10-11-2022,1077CA,9212
10-11-2022,2473CA,2414
10-11-2022,3570CA,8
10-11-2022,1906CA,2
10-11-2022,2025AA,55
10-11-2022,1484BA,1
10-11-2022,2953BA,60
10-11-2022,2763CA,273
10-11-2022,2923CA,2
10-11-2022,3084CA,1
10-11-2022,1385CA,8
10-11-2022,1390BA,6.962227301
10-11-2022,2336BA,211.2862031
10-11-2022,1420CA,6.887584789
10-11-2022,2371CA,9404.410203
10-11-2022,1196AA,6.282411119
10-11-2022,1206BA,48.68593347
10-11-2022,2336BA,334.7167934
10-11-2022,1281BA,0.40583934
10-11-2022,2539AA,6.631986712
10-11-2022,3249CA,4.005791218
10-11-2022,1584BA,2.046562057
10-11-2022,1308BA,9.645596162
10-11-2022,1196AA,1.29118621
10-11-2022,2096AA,4.152335378
10-11-2022,2117BA,7.051543936
10-11-2022,1420CA,1.224079486
10-11-2022,2267CA,6.066812349
10-11-2022,2096AA,3.782043007
10-11-2022,1244AA,4616.431444
10-11-2022,1584BA,0.417708394
10-11-2022,1403CA,1.294753646
10-11-2022,1678CA,1.979566911
10-11-2022,1420CA,4.394736625
10-11-2022,1374CA,2.790193496
10-11-2022,1367CA,0.893171049
10-11-2022,3180BA,0.854700753
10-11-2022,2096AA,2.090143
10-11-2022,1819AA,1.410337244
10-11-2022,1325AA,0.202647774
10-11-2022,3264CA,1.774453267
10-11-2022,1681CA,15.93457677
10-11-2022,1308BA,2.863493754
10-11-2022,3264CA,1.837637391
10-11-2022,3264CA,6.42389142
10-11-2022,1811CA,9.748512784
10-11-2022,1801AA,3.147476255
10-11-2022,1308BA,7.86912316
10-11-2022,3239AA,7.094734046
10-11-2022,1325AA,1.728498477
10-11-2022,2365AA,8.776819711
10-11-2022,1842BA,1.050321488
10-11-2022,3180BA,2.779681634
10-11-2022,2418CA,6448.087906
10-11-2022,1672AA,6.00196532
10-11-2022,3016BA,2.160790971
10-11-2022,1308BA,0.547890453
10-11-2022,1842BA,1.476459172
10-11-2022,3180BA,8.946588532
10-11-2022,3178CA,0.606995006
10-11-2022,1712AA,1.293608375
10-11-2022,1745BA,4.38951805
